Time,Left Ankle Angles - X,Left Ankle Angles - Y,Left Ankle Angles - Z,Left Hip Angle - X,Left Hip Angle - Y,Left Hip Angle - Z,Left Pelvic Angles - X,Left Pelvic Angles - Y,Left Pelvic Angles - Z,Left Knee Angle - X,Left Knee Angle - Y,Left Knee Angle - Z,Right Ankle Angles - X,Right Ankle Angles - Y,Right Ankle Angles - Z,Right Hip Angle - X,Right Hip Angle - Y,Right Hip Angle - Z,Right Knee Angle - X,Right Knee Angle - Y,Right Knee Angle - Z,Right Pelvic Angles - X,Right Pelvic Angles - Y,Right Pelvic Angles - Z
0.0933333333333333,-23.92868,8.74011,-5.59031,46.74438,-2.22182,7.83306,8.62188,-2.72429,-0.95253,79.18851,-11.52037,-2.9894,-24.94788,16.0658,-8.34885,-0.65294,0.8062,7.44601,19.78506,-5.36696,-5.87486,8.62188,2.72429,0.95253
0.0966666666666666,-23.82062,8.70398,-5.70553,46.87835,-1.77346,8.1328,8.64401,-2.89905,-1.14362,77.51323,-11.89967,-3.81985,-26.76336,16.20436,-7.75426,-1.31113,0.36357,7.4346,19.02841,-5.53361,-6.41591,8.64401,2.89905,1.14362
0.1,-23.74674,8.63933,-5.82241,46.95551,-1.32538,8.38688,8.66253,-3.06101,-1.33546,75.7794,-12.21421,-4.61976,-28.60096,16.33957,-7.1608,-1.95096,-0.03382,7.41594,18.29148,-5.66181,-6.94823,8.66253,3.06101,1.33546
0.1033333333333333,-23.71397,8.53989,-5.90773,46.97492,-0.88686,8.59171,8.67826,-3.20458,-1.52327,73.99227,-12.46367,-5.39189,-30.44774,16.44391,-6.548,-2.56925,-0.3711,7.39181,17.58964,-5.73974,-7.48383,8.67826,3.20458,1.52327
0.1066666666666666,-23.72383,8.39937,-5.93017,46.93769,-0.47139,8.74258,8.69208,-3.32041,-1.69734,72.16041,-12.64518,-6.14064,-32.28054,16.4998,-5.91427,-3.16498,-0.63479,7.37147,16.93389,-5.76072,-8.0249,8.69208,3.32041,1.69734
0.11,-23.77041,8.22381,-5.87271,46.84616,-0.08447,8.83391,8.70545,-3.4021,-1.85174,70.2911,-12.74823,-6.86575,-34.07406,16.50634,-5.27176,-3.73812,-0.81936,7.36176,16.33043,-5.72398,-8.56067,8.70545,3.4021,1.85174
0.1133333333333333,-23.84289,8.03487,-5.73466,46.70431,0.27736,8.85943,8.72138,-3.4485,-1.98527,68.38882,-12.75315,-7.56205,-35.8061,16.47945,-4.64066,-4.28694,-0.92763,7.36194,15.78308,-5.63329,-9.06885,8.72138,3.4485,1.98527
0.1166666666666666,-23.92888,7.86358,-5.52852,46.51581,0.6251,8.81527,8.74238,-3.46286,-2.10186,66.45544,-12.63596,-8.22153,-37.46185,16.44422,-4.0414,-4.80837,-0.96823,7.36317,15.29649,-5.49561,-9.52282,8.74238,3.46286,2.10186
0.12,-24.01446,7.74305,-5.27814,46.28304,0.97107,8.70014,8.7696,-3.44948,-2.20618,64.49104,-12.37893,-8.83055,-39.03293,16.4292,-3.49156,-5.29888,-0.95143,7.35638,14.87632,-5.32029,-9.89812,8.7696,3.44948,2.20618
0.1233333333333333,-24.0882,7.70033,-5.01021,46.0068,1.32512,8.51603,8.80235,-3.41211,-2.30133,62.49569,-11.97901,-9.37063,-40.51713,16.46188,-3.00311,-5.75562,-0.8876,7.33778,14.52804,-5.11855,-10.17886,8.80235,3.41211,2.30133
0.1266666666666666,-24.13526,7.75683,-4.75808,45.68546,1.69463,8.26728,8.83783,-3.35406,-2.38979,60.47039,-11.44756,-9.82203,-41.91636,16.56488,-2.58226,-6.17741,-0.78689,7.30972,14.25671,-4.90324,-10.36222,8.83783,3.35406,2.38979
0.13,-24.15176,7.92028,-4.54065,45.31734,2.08279,7.96133,8.87259,-3.27802,-2.47268,58.41646,-10.80788,-10.16552,-43.23444,16.75233,-2.22902,-6.56326,-0.65909,7.2823,14.0672,-4.68766,-10.45996,8.87259,3.27802,2.47268
0.1333333333333333,-24.14249,8.18971,-4.37018,44.90239,2.48997,7.60925,8.90379,-3.18719,-2.55074,56.33714,-10.08969,-10.38731,-44.47477,17.02853,-1.93913,-6.91103,-0.51471,7.26917,13.96526,-4.48537,-10.49403,8.90379,3.18719,2.55074
0.1366666666666666,-24.11492,8.55765,-4.24883,44.44312,2.91315,7.2234,8.92939,-3.0848,-2.62519,54.23808,-9.32357,-10.48128,-45.63777,17.38514,-1.70315,-7.2177,-0.3635,7.28351,13.95757,-4.30826,-10.49527,8.92939,3.0848,2.62519
