Time,Left Ankle Angles - X,Left Ankle Angles - Y,Left Ankle Angles - Z,Left Hip Angle - X,Left Hip Angle - Y,Left Hip Angle - Z,Left Pelvic Angles - X,Left Pelvic Angles - Y,Left Pelvic Angles - Z,Left Knee Angle - X,Left Knee Angle - Y,Left Knee Angle - Z,Right Ankle Angles - X,Right Ankle Angles - Y,Right Ankle Angles - Z,Right Hip Angle - X,Right Hip Angle - Y,Right Hip Angle - Z,Right Knee Angle - X,Right Knee Angle - Y,Right Knee Angle - Z,Right Pelvic Angles - X,Right Pelvic Angles - Y,Right Pelvic Angles - Z
0.0333333333333333,-15.59189,7.56702,-5.11475,48.13236,-5.61517,-0.21652,12.73174,3.03302,1.25787,76.57011,-3.18564,-9.71699,-3.13274,-0.30897,-8.59971,17.39419,4.06876,-11.72259,38.82576,3.56015,4.25007,12.73174,-3.03302,-1.25787
0.0366666666666666,-15.57337,7.56891,-5.08641,48.4789,-5.40224,-0.07117,12.7756,2.8069,1.29999,75.37972,-3.55734,-9.84018,-3.34221,-0.05081,-8.42507,16.76408,3.90323,-11.53531,38.37938,3.58687,4.2122,12.7756,-2.8069,-1.29999
0.04,-15.59998,7.54516,-5.05347,48.77631,-5.16177,0.09926,12.81003,2.58634,1.32923,74.12191,-3.94044,-9.96791,-3.57454,0.23369,-8.25256,16.13751,3.72807,-11.36977,37.94944,3.60978,4.18131,12.81003,-2.58634,-1.32923
0.0433333333333333,-15.65272,7.50739,-5.03957,49.02501,-4.90314,0.29178,12.83414,2.37345,1.34799,72.79546,-4.33281,-10.09194,-3.8272,0.53996,-8.08655,15.5131,3.54492,-11.21993,37.53791,3.62336,4.1564,12.83414,-2.37345,-1.34799
0.0466666666666666,-15.71848,7.46289,-5.0679,49.22447,-4.63416,0.49773,12.84685,2.16986,1.35845,71.39983,-4.72736,-10.20309,-4.09981,0.86538,-7.92611,14.8875,3.3566,-11.08434,37.14376,3.62883,4.13601,12.84685,-2.16986,-1.35845
0.05,-15.79056,7.41656,-5.14959,49.37274,-4.35817,0.70466,12.84685,1.9762,1.36198,69.93555,-5.11287,-10.28969,-4.3971,1.20693,-7.7662,14.25633,3.16599,-10.96821,36.7627,3.63316,4.12064,12.84685,-1.9762,-1.36198
0.0533333333333333,-15.8692,7.3741,-5.28511,49.46665,-4.0734,0.89577,12.83285,1.79124,1.35847,68.40401,-5.47156,-10.33502,-4.72402,1.56138,-7.59774,13.61702,2.97416,-10.88134,36.38994,3.64543,4.11098,12.83285,-1.79124,-1.35847
0.0566666666666666,-15.95719,7.34387,-5.46984,49.50412,-3.77276,1.05268,12.80494,1.61204,1.3443,66.80803,-5.77974,-10.31933,-5.08549,1.92524,-7.41091,12.97107,2.77904,-10.83543,36.02304,3.67221,4.10551,12.80494,-1.61204,-1.3443
0.06,-16.0593,7.3357,-5.69369,49.48417,-3.44589,1.15745,12.76433,1.43531,1.3121,65.15054,-6.00864,-10.2269,-5.48075,2.29534,-7.19704,12.32206,2.57646,-10.83968,35.66235,3.7134,4.09849,12.76433,-1.43531,-1.3121
0.0633333333333333,-16.17907,7.36193,-5.94082,49.40836,-3.08301,1.19757,12.71399,1.25937,1.25351,63.43444,-6.13123,-10.05188,-5.90611,2.66992,-6.95181,11.67486,2.36374,-10.88984,35.31002,3.75895,4.07687,12.71399,-1.25937,-1.25351
0.0666666666666666,-16.31456,7.43623,-6.19184,49.28015,-2.68203,1.16778,12.65833,1.08524,1.16452,61.66363,-6.12973,-9.79788,-6.35412,3.04942,-6.67914,11.03435,2.1432,-10.95758,34.96902,3.78916,4.01912,12.65833,-1.08524,-1.16452
0.07,-16.45363,7.57397,-6.4297,49.10326,-2.25007,1.06855,12.60098,0.91544,1.04789,59.84449,-6.00027,-9.47628,-6.81897,3.43755,-6.39194,10.40337,1.92089,-10.99949,34.64156,3.78303,3.90377,12.60098,-0.91544,-1.04789
0.0733333333333333,-16.57271,7.78771,-6.63796,48.88097,-1.80049,0.90393,12.54418,0.75287,0.91155,57.98514,-5.75174,-9.10778,-7.29938,3.83638,-6.10387,9.78212,1.70433,-10.98284,34.32814,3.73117,3.72448,12.54418,-0.75287,-0.91155
0.0766666666666666,-16.65114,8.07844,-6.79185,48.61422,-1.34655,0.68068,12.48783,0.60006,0.7641,56.09309,-5.40103,-8.72438,-7.80175,4.24471,-5.82299,9.16818,1.49927,-10.89866,34.02716,3.6375,3.49076,12.48783,-0.60006,-0.7641
0.08,-16.69186,8.4258,-6.8548,48.30318,-0.89686,0.4079,12.43017,0.45853,0.61188,54.17401,-4.96821,-8.36054,-8.33839,4.65581,-5.55043,8.55881,1.30848,-10.75535,33.73644,3.51186,3.21807,12.43017,-0.45853,-0.61188
0.0833333333333333,-16.7154,8.79852,-6.80022,47.94652,-0.45329,0.09688,12.36855,0.32859,0.45858,52.23001,-4.47318,-8.03734,-8.92414,5.0599,-5.28621,7.95155,1.13099,-10.56813,33.45481,3.36354,2.92183,12.36855,-0.32859,-0.45858
0.0866666666666666,-16.7422,9.17037,-6.6306,47.54354,-0.01353,-0.24091,12.30029,0.20949,0.30756,50.26191,-3.9345,-7.75698,-9.57045,5.44638,-5.03246,7.34456,0.96392,-10.351,33.18259,3.19961,2.6157,12.30029,-0.20949,-0.30756
0.09,-16.78063,9.52714,-6.38009,47.09372,0.42689,-0.5931,12.22265,0.10083,0.16201,48.26965,-3.36982,-7.50187,-10.28089,5.80773,-4.79266,6.73558,0.80554,-10.11613,32.92081,3.02707,2.31249,12.22265,-0.10083,-0.16201
0.0933333333333333,-16.83375,9.86255,-6.07713,46.59841,0.87296,-0.94544,12.13382,0.00232,0.02433,46.25507,-2.79624,-7.25952,-11.04935,6.1443,-4.56924,6.12305,0.65737,-9.87722,32.67104,2.85672,2.02632,12.13382,-0.00232,-0.02433
0.0966666666666666,-16.9022,10.1774,-5.73897,46.06107,1.32726,-1.27995,12.03393,-0.08552,-0.10463,44.22224,-2.23081,-7.02363,-11.86031,6.46395,-4.36203,5.50678,0.52572,-9.65506,32.43404,2.70658,1.77476,12.03393,0.08552,0.10463
0.1,-16.97942,10.47632,-5.37079,45.48785,1.78865,-1.57326,11.92543,-0.1617,-0.22555,42.17837,-1.69052,-6.80324,-12.69826,6.77297,-4.17282,4.88895,0.41833,-9.47347,32.21036,2.59645,1.57469,11.92543,0.1617,0.22555
0.1033333333333333,-17.04895,10.76394,-4.97463,44.88627,2.24903,-1.79776,11.81217,-0.22492,-0.3384,40.13364,-1.19272,-6.62324,-13.55148,7.07004,-4.00548,4.27454,0.33881,-9.34874,32.00262,2.53811,1.43694,11.81217,0.22492,0.3384
0.1066666666666666,-17.0916,11.04286,-4.54494,44.26359,2.69364,-1.92024,11.69639,-0.27418,-0.44432,38.1022,-0.75739,-6.52088,-14.4134,7.34968,-3.85932,3.66808,0.28492,-9.28755,31.81541,2.53213,1.36501,11.69639,0.27418,0.44432
0.11,-17.09462,11.31394,-4.07471,43.62638,3.10115,-1.90315,11.57747,-0.3094,-0.54502,36.10194,-0.40904,-6.53558,-15.2767,7.60916,-3.7247,3.07241,0.25039,-9.28911,31.65511,2.5714,1.35748,11.57747,0.3094,0.54502
0.1133333333333333,-17.05358,11.57585,-3.55805,42.98242,3.44424,-1.71259,11.4526,-0.33108,-0.64091,34.15487,-0.17558,-6.70286,-16.1339,7.84978,-3.58938,2.48823,0.22897,-9.34583,31.52855,2.6464,1.40797,11.4526,0.33108,0.64091
0.1166666666666666,-16.96747,11.82954,-3.01139,42.34041,3.69367,-1.33086,11.31753,-0.33954,-0.72883,32.28318,-0.0811,-7.03045,-16.98026,8.07414,-3.44482,1.91518,0.21707,-9.44299,31.44295,2.7484,1.50639,11.31753,0.33954,0.72883
0.12,-16.83347,12.07254,-2.45884,41.71017,3.82644,-0.76604,11.16916,-0.33505,-0.803,30.50601,-0.13708,-7.50553,-17.81436,8.28825,-3.28898,1.35382,0.21261,-9.56152,31.40511,2.86967,1.64221,11.16916,0.33505,0.803
0.1233333333333333,-16.66121,12.30567,-1.92568,41.09965,3.83367,-0.04944,11.00523,-0.31829,-0.85957,28.83562,-0.33926,-8.09898,-18.63457,8.50115,-3.1229,0.80606,0.21296,-9.68374,31.4221,3.00376,1.80694,11.00523,0.31829,0.85957
0.1266666666666666,-16.45544,12.52156,-1.42766,40.51505,3.71947,0.77084,10.82539,-0.29006,-0.89562,27.27722,-0.66985,-8.77371,-19.4396,8.72554,-2.94835,0.27559,0.21566,-9.79279,31.50012,3.14594,1.99174,10.82539,0.29006,0.89562
0.13,-16.22605,12.71614,-0.97464,39.96069,3.4992,1.63817,10.6313,-0.25144,-0.91055,25.83102,-1.10088,-9.48937,-20.22818,8.97244,-2.7653,-0.23265,0.219,-9.87653,31.64385,3.29413,2.1857,10.6313,0.25144,0.91055
0.1333333333333333,-15.98558,12.88974,-0.57198,39.43971,3.19564,2.49265,10.42785,-0.20325,-0.90474,24.49475,-1.59629,-10.20571,-21.00131,9.24585,-2.57262,-0.71169,0.22261,-9.92657,31.8567,3.44655,2.37556,10.42785,0.20325,0.90474
0.1366666666666666,-15.73783,13.04187,-0.22157,38.953,2.8365,3.27536,10.22167,-0.14646,-0.8806,23.26519,-2.11589,-10.88121,-21.76171,9.54125,-2.36974,-1.15372,0.22689,-9.93875,32.14062,3.60081,2.54741,10.22167,0.14646,0.8806
0.14,-15.49454,13.18009,0.07462,38.4979,2.45111,3.93079,10.01873,-0.08228,-0.84198,22.14067,-2.61891,-11.47228,-22.51494,9.84782,-2.15717,-1.55153,0.23282,-9.91198,32.4972,3.75384,2.68864,10.01873,0.08228,0.84198
0.1433333333333333,-15.25868,13.3133,0.30868,38.06964,2.06738,4.41182,9.82391,-0.01167,-0.79326,21.12102,-3.06895,-11.93353,-23.2696,10.14991,-1.93389,-1.8993,0.24214,-9.84773,32.9271,3.90283,2.78926,9.82391,0.01167,0.79326
0.1466666666666666,-15.03118,13.44849,0.46904,37.66343,1.70929,4.68538,9.64128,0.06459,-0.73893,20.20672,-3.43865,-12.22195,-24.03655,10.43162,-1.69601,-2.19162,0.25662,-9.74895,33.43069,4.04471,2.84289,9.64128,-0.06459,0.73893
0.15,-14.81165,13.59068,0.54317,37.27561,1.39546,4.74071,9.47376,0.14547,-0.68344,19.39713,-3.71381,-12.30683,-24.82486,10.68048,-1.43854,-2.42332,0.2771,-9.61941,34.0083,4.17702,2.8463,9.47376,-0.14547,0.68344
0.1533333333333333,-14.60018,13.74188,0.52171,36.90391,1.13781,4.59674,9.32233,0.22946,-0.63068,18.68909,-3.89601,-12.18287,-25.63884,10.88987,-1.15817,-2.59028,0.30328,-9.46368,34.66048,4.29865,2.79861,9.32233,-0.22946,0.63068
0.1566666666666666,-14.3986,13.90138,0.40433,36.54773,0.94141,4.30389,9.18584,0.31506,-0.58537,18.07702,-4.00118,-11.87782,-26.47707,11.05853,-0.85663,-2.69102,0.33471,-9.28886,35.38635,4.41031,2.702,9.18584,-0.31506,0.58537
0.16,-14.2112,14.06616,0.20368,36.21074,0.80522,3.9355,9.0631,0.40103,-0.5507,17.55507,-4.05396,-11.45251,-27.33354,11.18934,-0.54001,-2.72479,0.37133,-9.10287,36.18441,4.51477,2.56203,9.0631,-0.40103,0.5507
0.1633333333333333,-14.04522,14.23039,-0.05392,35.90194,0.7248,3.575,8.95399,0.48685,-0.52733,17.1205,-4.07962,-10.99474,-28.19854,11.28749,-0.21885,-2.69161,0.41304,-8.91242,37.05267,4.61588,2.38822,8.95399,-0.48685,0.52733
0.1666666666666666,-13.90836,14.38692,-0.33015,35.63558,0.69615,3.29757,8.85977,0.57224,-0.51311,16.77627,-4.09536,-10.60341,-29.05896,11.36053,0.09472,-2.59121,0.45851,-8.72104,37.98983,4.71727,2.19316,8.85977,-0.57224,0.51311
0.17,-13.812,14.52271,-0.5801,35.42557,0.71841,3.15031,8.78067,0.65674,-0.50746,16.5307,-4.10482,-10.36068,-29.89588,11.4168,0.38758,-2.42634,0.50578,-8.53257,38.99414,4.82262,1.99085,8.78067,-0.65674,0.50746
0.1733333333333333,-13.76854,14.61772,-0.76242,35.28155,0.79082,3.13352,8.71493,0.73945,-0.51093,16.39624,-4.09797,-10.3049,-30.68439,11.46264,0.64929,-2.20266,0.55299,-8.35153,40.06409,4.93587,1.79359,8.71493,-0.73945,0.51093
0.1766666666666666,-13.7938,14.64247,-0.8533,35.20646,0.91121,3.20019,8.65992,0.81901,-0.52431,16.38499,-4.05543,-10.41737,-31.39562,11.49849,0.87253,-1.92699,0.59954,-8.18442,41.19814,5.06186,1.61084,8.65992,-0.81901,0.52431
0.18,-13.90632,14.55957,-0.85603,35.19554,1.07585,3.27398,8.61253,0.89415,-0.54679,16.50419,-3.95552,-10.6321,-31.99996,11.51775,1.05337,-1.60612,0.64612,-8.03843,42.3951,5.20463,1.44862,8.61253,-0.89415,0.54679
0.1833333333333333,-14.12559,14.32613,-0.80918,35.2378,1.28013,3.27512,8.56998,0.96367,-0.57624,16.7523,-3.78272,-10.85772,-32.47263,11.5089,1.18902,-1.24678,0.69281,-7.9173,43.65344,5.36203,1.30969,8.56998,-0.96367,0.57624
0.1866666666666666,-14.46912,13.90113,-0.77709,35.31871,1.51763,3.14433,8.53011,1.02723,-0.61107,17.11875,-3.53434,-11.00465,-32.79583,11.46139,1.27751,-0.85529,0.73864,-7.81821,44.97097,5.52134,1.19035,8.53011,-1.02723,0.61107
0.19,-14.94448,13.25981,-0.83797,35.42429,1.77849,2.85576,8.49269,1.08498,-0.65118,17.58617,-3.2233,-11.00486,-32.9598,11.36941,1.31488,-0.43732,0.77913,-7.73108,46.34395,5.65754,1.08319,8.49269,-1.08498,0.65118
0.1933333333333333,-15.541,12.40635,-1.06616,35.5415,2.04939,2.4181,8.45876,1.13723,-0.70045,18.13367,-2.87753,-10.81825,-32.96532,11.23206,1.2989,0.00235,0.80584,-7.64477,47.76789,5.73884,0.98072,8.45876,-1.13723,0.70045
0.1966666666666666,-16.2216,11.37956,-1.51195,35.65963,2.3135,1.86458,8.4301,1.18338,-0.76513,18.74211,-2.53657,-10.43168,-32.82904,11.05283,1.23691,0.46047,0.80704,-7.55136,49.23616,5.73974,0.87911,8.4301,-1.18338,0.76513
0.2,-16.92644,10.24314,-2.18831,35.76909,2.55017,1.23902,8.40859,1.22271,-0.84915,19.39645,-2.24512,-9.8541,-32.58208,10.84436,1.14961,0.93494,0.77215,-7.44819,50.73825,5.65614,0.77899,8.40859,-1.22271,0.84915
0.2033333333333333,-17.58892,9.06549,-3.05908,35.86358,2.73823,0.58626,8.3969,1.25461,-0.9528,20.0881,-2.04596,-9.11535,-32.26388,10.6284,1.06361,1.42776,0.696,-7.34172,52.263,5.50945,0.68522,8.3969,-1.25461,0.9528
0.2066666666666666,-18.14839,7.89981,-4.04711,35.94028,2.86143,-0.0515,8.39809,1.27857,-1.0741,20.81449,-1.97349,-8.26739,-31.91097,10.4268,1.0014,1.94488,0.58141,-7.24924,53.80269,5.33647,0.60298,8.39809,-1.27857,1.0741
0.21,-18.56247,6.76943,-5.05351,35.99964,2.91196,-0.63485,8.41501,1.29442,-1.2109,21.57587,-2.04999,-7.38506,-31.55438,10.25375,0.97744,2.49399,0.43865,-7.19644,55.3539,5.17785,0.53169,8.41501,-1.29442,1.2109
0.2133333333333333,-18.81439,5.66436,-5.97698,36.04368,2.89337,-1.13156,8.44855,1.30138,-1.36164,22.37221,-2.28018,-6.5598,-31.21643,10.11514,0.9974,3.07798,0.27947,-7.2069,56.91275,5.06699,0.46146,8.44855,-1.30138,1.36164
0.2166666666666666,-18.91366,4.55614,-6.73286,36.07374,2.82294,-1.51955,8.49703,1.29793,-1.52659,23.19874,-2.64574,-5.88564,-30.91123,10.01276,1.05573,3.69433,0.11141,-7.29543,58.47343,5.02355,0.37564,8.49703,-1.29793,1.52659
0.22,-18.88674,3.41926,-7.26725,36.08932,2.72757,-1.79103,8.55555,1.2817,-1.70661,24.04786,-3.10701,-5.43444,-30.64675,9.94468,1.13911,4.33681,-0.06236,-7.46812,60.02912,5.05497,0.25741,8.55555,-1.2817,1.70661
0.2233333333333333,-18.76261,2.25188,-7.56471,36.09045,2.64074,-1.95068,8.61806,1.2495,-1.90417,24.91261,-3.60893,-5.23563,-30.42785,9.90894,1.23421,4.99931,-0.24146,-7.728,61.57393,5.16217,0.09577,8.61806,-1.2495,1.90417
0.2266666666666666,-18.56446,1.08629,-7.6488,36.08257,2.59861,-2.0158,8.68114,1.19804,-2.12322,25.79182,-4.08605,-5.26601,-30.25676,9.9038,1.32988,5.67801,-0.4281,-8.07094,63.10214,5.33628,-0.11356,8.68114,-1.19804,2.12322
0.23,-18.30902,-0.01573,-7.57829,36.07808,2.6376,-2.01522,8.7448,1.12496,-2.37023,26.69092,-4.46888,-5.45021,-30.13246,9.93011,1.41472,6.37019,-0.62798,-8.47873,64.6078,5.55336,-0.36946,8.7448,-1.12496,2.37023
0.2333333333333333,-18.00858,-0.97719,-7.44675,36.09583,2.7893,-1.98485,8.81087,1.02898,-2.65265,27.62218,-4.69557,-5.67319,-30.04874,9.99147,1.47546,7.07285,-0.84762,-8.92046,66.08612,5.77959,-0.66782,8.81087,-1.02898,2.65265
0.2366666666666666,-17.67568,-1.73123,-7.36377,36.15822,3.07196,-1.95879,8.88074,0.9104,-2.97452,28.60185,-4.72939,-5.81131,-29.99539,10.09215,1.49752,7.78203,-1.08873,-9.36546,67.53368,5.98779,-1.00236,8.88074,-0.9104,2.97452
0.24,-17.32271,-2.24333,-7.42474,36.28709,3.48438,-1.95636,8.95362,0.77071,-3.33345,29.64759,-4.57385,-5.76936,-29.96066,10.2323,1.46571,8.49207,-1.34518,-9.79777,68.94667,6.17091,-1.36392,8.95362,-0.77071,3.33345
0.2433333333333333,-16.95653,-2.52066,-7.69047,36.49888,4.00433,-1.97521,9.02658,0.61289,-3.71998,30.77502,-4.27612,-5.50468,-29.93207,10.40652,1.36358,9.19677,-1.60775,-10.21751,70.32111,6.34085,-1.73758,9.02658,-0.61289,3.71998
0.2466666666666666,-16.57832,-2.60473,-8.17675,36.80009,4.59133,-1.99109,9.09625,0.44194,-4.12114,31.99326,-3.9156,-5.02909,-29.8953,10.60359,1.17619,9.89187,-1.87234,-10.62999,71.65508,6.51297,-2.10196,9.09625,-0.44194,4.12114
0.25,-16.18042,-2.5496,-8.86058,37.18306,5.19415,-1.96502,9.15926,0.26433,-4.52357,33.30223,-3.58165,-4.39538,-29.83478,10.80954,0.89249,10.57468,-2.14125,-11.03553,72.94862,6.69451,-2.43294,9.15926,-0.26433,4.52357
0.2533333333333333,-15.75299,-2.40485,-9.68415,37.62403,5.76145,-1.85852,9.21154,0.08617,-4.91819,34.69126,-3.34727,-3.67617,-29.73443,11.00827,0.50801,11.24165,-2.42136,-11.42895,74.20353,6.88191,-2.70966,9.21154,-0.08617,4.91819
0.2566666666666666,-15.28593,-2.20451,-10.57202,38.08723,6.25175,-1.65285,9.24916,-0.08797,-5.29965,36.13726,-3.24758,-2.93774,-29.58085,11.18322,0.02638,11.88939,-2.72431,-11.80201,75.4228,7.06492,-2.91455,9.24916,0.08797,5.29965
0.26,-14.77574,-1.97464,-11.43313,38.53122,6.63991,-1.3612,9.26834,-0.25481,-5.66402,37.60659,-3.27431,-2.24046,-29.3676,11.31899,-0.53683,12.5186,-3.06452,-12.14552,76.61333,7.23152,-3.03456,9.26834,0.25481,5.66402
0.2633333333333333,-14.22834,-1.74082,-12.18646,38.91859,6.92053,-1.02317,9.2674,-0.41185,-6.00663,39.05839,-3.38982,-1.62592,-29.09874,11.40379,-1.15036,13.13906,-3.4511,-12.44805,77.78803,7.37062,-3.06813,9.2674,0.41185,6.00663
0.2666666666666666,-13.65602,-1.5312,-12.78127,39.22231,7.10681,-0.68409,9.2466,-0.55756,-6.32316,40.45029,-3.5511,-1.12218,-28.78742,11.42982,-1.77342,13.76745,-3.8796,-12.69625,78.96212,7.47259,-3.03271,9.2466,0.55756,6.32316
0.27,-13.07338,-1.37335,-13.20221,39.42999,7.22115,-0.38179,9.2095,-0.69093,-6.60742,41.74383,-3.7251,-0.74497,-28.4469,11.39291,-2.37149,14.42324,-4.33196,-12.87416,80.14721,7.52967,-2.95964,9.2095,0.69093,6.60742
0.2733333333333333,-12.49201,-1.28917,-13.45158,39.54021,7.28953,-0.14033,9.1621,-0.81191,-6.85519,42.90755,-3.88995,-0.50659,-28.08605,11.29332,-2.92675,15.12191,-4.78391,-12.97343,81.34673,7.54058,-2.88305,9.1621,0.81191,6.85519
0.2766666666666666,-11.92575,-1.28655,-13.55443,39.55881,7.33435,0.0282,9.11149,-0.9209,-7.06321,43.9183,-4.032,-0.39905,-27.70899,11.13841,-3.43396,15.87384,-5.20962,-12.99161,82.55698,7.5093,-2.83322,9.11149,0.9209,7.06321
0.28,-11.38971,-1.36176,-13.54655,39.49442,7.37101,0.12217,9.06454,-1.01889,-7.23109,44.76344,-4.14492,-0.39811,-27.31812,10.94444,-3.89432,16.68453,-5.5882,-12.9266,83.77001,7.43761,-2.83124,9.06454,1.01889,7.23109
0.2833333333333333,-10.89778,-1.50341,-13.47104,39.35538,7.40811,0.15076,9.02598,-1.10768,-7.36165,45.44174,-4.23258,-0.46782,-26.91264,10.73438,-4.31458,17.55377,-5.90993,-12.77596,84.97589,7.32294,-2.88459,9.02598,1.10768,7.36165
0.2866666666666667,-10.45553,-1.69909,-13.36413,39.14762,7.44842,0.12781,8.99768,-1.19016,-7.45842,45.96262,-4.30654,-0.57533,-26.48784,10.53589,-4.7092,18.47477,-6.18069,-12.54031,86.16323,7.16414,-2.98307,8.99768,1.19016,7.45842
0.29,-10.06,-1.93878,-13.24003,38.87503,7.49179,0.06659,8.97933,-1.26992,-7.52602,46.34283,-4.37957,-0.70514,-26.03858,10.37446,-5.09439,19.43614,-6.41594,-12.22699,87.31934,6.9655,-3.1069,8.97933,1.26992,7.52602
0.2933333333333333,-9.70339,-2.21296,-13.09152,38.54146,7.53605,-0.02368,8.97003,-1.35048,-7.56842,46.60261,-4.45922,-0.86028,-25.5653,10.26573,-5.48013,20.42568,-6.6285,-11.84653,88.43167,6.73559,-3.2384,8.97003,1.35048,7.56842
0.2966666666666667,-9.3762,-2.50749,-12.90511,38.15274,7.57847,-0.13727,8.96901,-1.43502,-7.59073,46.76392,-4.54508,-1.04451,-25.07637,10.20897,-5.86632,21.4309,-6.8232,-11.41108,89.48718,6.48311,-3.36864,8.96901,1.43502,7.59073
0.3,-9.06881,-2.80172,-12.68121,37.71855,7.61627,-0.26972,8.976,-1.52609,-7.59856,46.85006,-4.6324,-1.24623,-24.58368,10.1914,-6.24574,22.43859,-7.00157,-10.93278,90.47259,6.21412,-3.4938,8.976,1.52609,7.59856
0.3033333333333333,-8.77229,-3.07323,-12.43688,37.25269,7.64581,-0.41642,8.99134,-1.62489,-7.59709,46.88586,-4.71669,-1.43491,-24.09735,10.19453,-6.6081,23.43559,-7.16642,-10.4235,91.37564,5.93228,-3.61099,8.99134,1.62489,7.59709
0.3066666666666666,-8.48106,-3.30355,-12.19705,36.77188,7.66465,-0.56984,9.01576,-1.73108,-7.59135,46.89661,-4.79633,-1.57769,-23.62659,10.19767,-6.94023,24.413,-7.32342,-9.89552,92.1895,5.64073,-3.71675,9.01576,1.73108,7.59135
0.31,-8.18989,-3.48273,-11.97842,36.29362,7.67283,-0.71981,9.05025,-1.84246,-7.5847,46.90624,-4.87108,-1.65977,-23.17939,10.17979,-7.22985,25.36921,-7.47833,-9.3598,92.91528,5.34256,-3.80654,9.05025,1.84246,7.5847
0.3133333333333333,-7.89341,-3.60866,-11.78371,35.83274,7.67616,-0.85162,9.09427,-1.95611,-7.57864,46.93466,-4.94139,-1.69451,-22.76127,10.12425,-7.4686,26.30702,-7.63544,-8.82775,93.56011,5.04369,-3.87602,9.09427,1.95611,7.57864
0.3166666666666666,-7.58642,-3.68582,-11.61179,35.40092,7.68743,-0.94477,9.14654,-2.06927,-7.57327,46.99569,-5.01026,-1.71803,-22.37448,10.02165,-7.65522,27.23294,-7.7954,-8.31013,94.13413,4.75167,-3.92505,9.14654,2.06927,7.57327
0.32,-7.26579,-3.72295,-11.46813,35.00557,7.72313,-0.97409,9.20536,-2.17973,-7.5676,47.09536,-5.08604,-1.77178,-22.01944,9.87094,-7.79721,28.15255,-7.95543,-7.81535,94.64489,4.47446,-3.95791,9.20536,2.17973,7.5676
