PEL_1 X,PEL_1 Y,PEL_1 Z,PEL_2 X,PEL_2 Y,PEL_2 Z,PEL_3 X,PEL_3 Y,PEL_3 Z,PEL_4 X,PEL_4 Y,PEL_4 Z,R_TH1 X,R_TH1 Y,R_TH1 Z,R_TH2 X,R_TH2 Y,R_TH2 Z,R_TH3 X,R_TH3 Y,R_TH3 Z,R_TH4 X,R_TH4 Y,R_TH4 Z,R_SK1 X,R_SK1 Y,R_SK1 Z,R_SK2 X,R_SK2 Y,R_SK2 Z,R_SK3 X,R_SK3 Y,R_SK3 Z,R_SK4 X,R_SK4 Y,R_SK4 Z,R_FCC1 X,R_FCC1 Y,R_FCC1 Z,R_FCC2 X,R_FCC2 Y,R_FCC2 Z,R_FCL X,R_FCL Y,R_FCL Z,L_TH1 X,L_TH1 Y,L_TH1 Z,L_TH2 X,L_TH2 Y,L_TH2 Z,L_TH3 X,L_TH3 Y,L_TH3 Z,L_TH4 X,L_TH4 Y,L_TH4 Z,L_SK1 X,L_SK1 Y,L_SK1 Z,L_SK2 X,L_SK2 Y,L_SK2 Z,L_SK3 X,L_SK3 Y,L_SK3 Z,L_SK4 X,L_SK4 Y,L_SK4 Z,L_FCC1 X,L_FCC1 Y,L_FCC1 Z,L_FCC2 X,L_FCC2 Y,L_FCC2 Z,L_FCL X,L_FCL Y,L_FCL Z,R_BP X,R_BP Y,R_BP Z,R_AKL_OUT X,R_AKL_OUT Y,R_AKL_OUT Z,R_KNEE_OUT X,R_KNEE_OUT Y,R_KNEE_OUT Z,L_BP X,L_BP Y,L_BP Z,L_AKL_OUT X,L_AKL_OUT Y,L_AKL_OUT Z,L_KNEE_OUT X,L_KNEE_OUT Y,L_KNEE_OUT Z,Unnamed: 96
1339.675,700.25,1095.29,1328.134,729.802,1099.985,1307.276,743.885,1022.401,1306.799,717.141,1012.179,1439.3,568.011,695.854,1502.541,586.409,698.726,1468.58,591.705,613.973,1446.241,580.598,627.196,1236.561,595.769,421.767,1265.877,596.061,396.217,1276.894,615.122,373.103,1186.924,605.586,373.751,962.564,665.92,342.494,926.44,671.959,336.688,931.306,639.295,316.73,1556.217,921.197,749.296,1517.178,926.961,747.295,1544.957,907.23,660.139,1565.259,911.852,681.759,1642.144,867.016,387.928,1606.061,881.389,394.268,1576.015,870.688,388.766,1610.005,856.7,305.798,1584.247,755.702,78.651,1581.495,752.587,48.745,1594.198,785.483,45.115,1042.708,686.424,73.074,1000.868,631.753,285.084,1374.059,622.649,473.325,1873.832,800.865,88.676,1641.364,807.843,91.032,1616.436,867.357,546.915,
1339.983,700.11,1092.579,1328.316,729.597,1097.337,1307.327,743.647,1019.768,1307.121,716.957,1009.365,1441.878,567.317,693.343,1505.045,585.797,696.627,1472.159,590.909,611.566,1449.642,579.853,624.61,1240.663,595.377,421.417,1269.532,595.446,395.44,1280.18,614.322,372.042,1190.244,604.892,374.242,965.532,665.296,346.311,929.314,671.486,340.848,933.872,638.617,321.109,1556.398,920.656,746.708,1517.291,925.781,744.804,1544.911,907.173,657.628,1565.254,911.721,679.269,1641.175,865.827,385.554,1605.138,880.174,392.247,1575.083,869.188,387.205,1607.982,854.587,303.979,1578.095,754.453,79.043,1574.725,751.812,49.192,1587.328,784.759,45.763,1041.721,685.165,75.638,1002.969,630.97,288.347,1378.587,622.138,470.638,1868.696,798.314,83.366,1635.432,806.123,91.295,1615.993,867.244,544.078,
1340.188,699.939,1089.859,1328.426,729.372,1094.649,1307.46,743.509,1017.074,1307.153,716.824,1006.718,1444.402,566.63,690.768,1507.512,585.147,694.635,1475.661,590.23,609.165,1453.113,578.858,621.888,1244.884,594.909,421.076,1273.372,594.82,394.656,1283.71,613.503,371.003,1193.747,604.258,374.679,968.776,664.694,349.994,932.586,670.516,345.328,936.691,638.024,325.387,1556.517,920.396,744.161,1517.41,925.587,742.388,1544.769,907.493,655.057,1565.214,911.88,676.631,1640.728,864.852,383.678,1604.667,878.948,390.786,1574.709,867.623,386.333,1606.374,852.553,302.715,1571.894,753.155,79.698,1567.921,750.818,49.735,1580.393,783.958,46.667,1041.03,683.626,78.172,1005.306,630.123,291.526,1383.196,621.696,467.972,1862.851,795.807,78.871,1629.424,804.33,91.771,1615.578,867.212,541.181,
1340.241,699.746,1087.044,1328.403,729.172,1091.916,1307.249,743.312,1014.366,1307.131,716.628,1003.948,1447.02,566.179,687.987,1510.018,584.537,692.616,1479.099,589.376,606.789,1456.462,578.044,619.261,1249.294,594.524,420.697,1277.37,594.193,393.819,1287.401,612.665,369.941,1197.485,603.949,374.926,972.285,664.202,353.423,936.121,670.105,349.221,939.787,637.525,329.406,1556.644,920.448,741.564,1517.558,925.66,739.885,1544.623,907.996,652.416,1565.187,912.277,673.928,1640.874,863.899,382.487,1604.805,877.851,390.058,1574.876,866.275,386.174,1605.313,850.906,302.094,1565.628,751.853,80.533,1561.101,750.01,50.574,1573.424,783.141,47.728,1040.675,681.858,80.666,1007.886,629.322,294.543,1387.826,621.202,465.287,1856.863,793.928,74.608,1623.425,802.627,92.378,1615.359,867.104,538.468,
1340.266,699.488,1084.204,1328.374,728.831,1089.132,1307.074,743.114,1011.67,1307.023,716.422,1001.193,1449.512,565.543,685.336,1512.57,583.799,690.685,1482.529,588.537,604.387,1459.757,577.253,616.619,1253.921,594.091,420.226,1281.574,593.549,392.954,1291.311,611.894,368.82,1201.504,603.311,375.156,976.067,663.804,356.716,939.841,669.81,353.003,943.135,637.063,333.324,1556.774,920.899,738.916,1517.644,926.06,737.348,1544.588,908.531,649.765,1565.132,912.844,671.224,1641.551,863.077,381.792,1605.587,876.881,389.957,1575.62,865.22,386.557,1604.737,849.9,301.995,1559.149,750.703,81.43,1554.088,749.226,51.538,1566.351,782.389,48.85,1040.784,679.92,82.946,1010.773,628.339,297.458,1392.593,620.726,462.57,1850.469,792.369,70.702,1617.318,801.158,92.968,1615.541,867.016,536.107,
1340.166,699.217,1081.279,1327.884,728.255,1086.454,1306.642,742.919,1009.02,1306.736,716.229,998.462,1452.058,564.907,682.547,1515.121,583.08,688.665,1485.966,587.7,602.037,1462.992,576.443,614.05,1258.705,593.656,419.7,1285.984,592.918,392.048,1295.427,611.134,367.702,1205.691,602.726,375.282,980.096,663.458,359.81,943.855,669.62,356.506,946.732,636.712,337.074,1556.982,921.581,736.249,1517.76,926.501,734.77,1544.614,908.86,647.224,1565.213,913.359,668.624,1642.63,862.321,381.408,1606.838,876.187,390.228,1576.799,864.679,387.261,1604.469,849.629,302.153,1552.497,749.721,82.347,1546.964,748.634,52.494,1559.177,781.778,49.909,1041.291,677.731,85.148,1013.895,627.397,300.312,1397.396,620.266,459.898,1843.746,791.028,67.523,1610.943,799.897,93.366,1616.252,866.803,534.179,
1340.078,698.887,1078.418,1327.639,727.858,1083.699,1306.195,742.643,1006.356,1306.325,716.071,995.725,1454.548,564.384,679.789,1517.708,582.511,686.735,1489.362,586.843,599.714,1466.228,575.744,611.424,1263.693,593.145,419.089,1290.642,592.291,391.121,1299.756,610.445,366.564,1210.119,602.156,375.263,984.393,663.152,362.733,948.122,669.525,359.811,950.58,636.38,340.581,1557.217,922.107,733.823,1517.99,926.827,732.268,1544.962,908.777,644.867,1565.554,913.49,666.245,1643.902,861.722,381.058,1608.395,875.868,390.554,1578.207,864.664,388.001,1604.395,849.96,302.336,1545.632,748.963,83.181,1539.707,748.172,53.36,1551.883,781.308,50.871,1042.236,675.434,87.256,1017.332,626.419,303.033,1402.306,619.821,457.273,1836.59,789.972,65.298,1604.397,798.964,93.801,1617.752,866.595,532.9,
1339.82,698.478,1075.567,1327.243,727.332,1080.966,1305.697,742.419,1003.7,1306.02,715.802,992.964,1457.026,563.967,677.051,1519.965,582.116,684.575,1492.875,585.713,597.384,1469.453,575.032,608.933,1268.878,592.667,418.401,1295.449,591.689,390.167,1304.313,609.73,365.44,1214.802,601.53,375.201,988.941,662.934,365.394,952.752,669.424,362.799,954.767,636.302,343.794,1557.613,922.348,731.713,1518.378,926.95,729.904,1545.808,908.154,642.816,1566.321,913.204,664.259,1645.177,861.232,380.577,1610.037,875.867,390.689,1579.601,864.934,388.379,1604.334,850.64,302.391,1538.623,748.502,83.948,1532.316,747.794,54.175,1544.63,780.895,51.71,1043.624,673.044,89.195,1020.869,626.27,305.428,1407.346,619.352,454.681,1829.281,789.385,63.863,1597.62,798.227,94.22,1620.275,866.378,532.554,
1339.492,697.919,1072.737,1326.911,726.753,1078.285,1304.987,742.058,1001.173,1305.501,715.515,990.247,1459.555,563.352,674.543,1522.375,581.54,682.751,1496.252,585.059,595.174,1472.634,574.434,606.552,1274.258,592.117,417.71,1300.524,591.072,389.145,1309.087,609.103,364.328,1219.704,600.931,375.095,993.723,662.801,367.883,957.515,669.392,365.601,959.199,636.132,346.9,1558.183,922.383,729.942,1518.931,926.827,727.77,1547.157,907.509,641.073,1567.469,912.728,662.627,1646.259,860.794,379.88,1611.578,876.228,390.458,1580.892,866.088,388.609,1604.137,851.176,302.247,1531.536,748.073,84.686,1524.897,747.597,54.973,1537.423,780.783,52.22,1045.503,670.528,90.947,1025.0,625.196,307.885,1412.487,618.875,452.194,1821.842,789.039,62.796,1590.675,797.726,94.596,1623.506,866.185,532.943,
1339.314,697.381,1069.903,1326.526,726.1,1075.544,1304.417,741.657,998.552,1305.035,715.147,987.544,1462.061,562.808,672.157,1524.824,580.765,681.008,1499.619,584.281,593.137,1475.888,573.885,604.275,1279.826,591.584,416.919,1305.777,590.489,388.112,1314.068,608.485,363.15,1224.788,600.23,374.925,998.702,662.697,370.166,962.643,669.018,368.223,963.941,635.929,349.75,1558.903,922.199,728.577,1519.692,926.526,725.961,1548.871,906.943,639.654,1568.869,912.256,661.414,1646.942,860.278,378.935,1612.813,876.75,389.816,1581.863,867.549,388.487,1603.566,851.154,301.938,1524.411,747.781,85.389,1517.491,747.408,55.76,1529.928,780.672,52.928,1047.841,668.031,92.65,1029.266,624.712,310.076,1417.716,618.376,449.861,1814.704,789.196,61.444,1583.643,796.941,94.826,1626.908,865.986,533.542,
1339.05,696.749,1067.105,1326.099,725.353,1072.92,1303.779,741.126,995.976,1304.646,714.67,984.83,1464.623,562.376,669.948,1527.212,580.189,679.539,1503.032,583.574,591.279,1479.104,573.393,602.177,1285.533,590.973,416.167,1311.19,589.913,387.057,1319.21,607.879,362.008,1230.085,599.44,374.644,1003.894,662.595,372.211,967.8,668.953,370.508,968.956,635.686,352.345,1559.651,921.656,727.723,1520.479,926.338,724.61,1550.589,906.722,638.637,1570.377,911.794,660.648,1647.057,859.571,377.834,1613.527,877.062,388.965,1582.307,868.807,388.206,1602.383,850.619,301.547,1517.336,747.583,86.108,1510.132,747.327,56.546,1522.468,780.55,53.635,1050.658,665.404,94.234,1033.854,624.166,312.123,1423.097,617.866,447.657,1807.492,789.603,59.642,1576.62,796.749,95.156,1630.245,865.653,533.986,
1338.812,696.022,1064.342,1325.708,724.521,1070.289,1303.213,740.498,993.481,1304.206,714.111,982.19,1467.224,561.994,667.931,1529.836,579.559,678.261,1506.506,582.967,589.656,1482.388,573.026,600.306,1291.343,590.391,415.396,1316.783,589.315,386.002,1324.542,607.291,360.848,1235.564,598.832,374.401,1009.258,662.624,374.052,973.106,669.037,372.454,974.158,635.569,354.622,1560.152,921.03,727.336,1521.082,926.165,723.817,1552.105,907.055,638.021,1571.646,911.663,660.294,1646.594,858.844,376.686,1613.59,877.182,388.176,1582.113,869.528,388.035,1600.452,850.1,301.116,1510.27,747.495,86.816,1502.999,747.331,57.147,1515.162,780.314,54.233,1053.943,662.671,95.887,1038.769,623.569,314.007,1428.58,617.366,445.606,1800.02,789.635,57.594,1569.672,796.62,95.464,1633.384,865.196,534.15,
1338.525,695.177,1061.655,1325.253,723.59,1067.719,1302.939,739.881,990.866,1303.766,713.498,979.605,1469.881,561.643,666.138,1532.481,579.019,677.032,1510.014,582.466,588.275,1485.764,572.636,598.676,1297.336,589.821,414.579,1322.47,588.747,384.996,1330.045,606.737,359.762,1241.185,598.233,374.017,1014.834,662.638,375.569,978.605,668.986,374.162,979.668,635.361,356.644,1560.229,920.815,727.15,1521.244,926.185,723.279,1553.042,907.685,637.654,1572.394,911.919,660.17,1645.437,858.226,375.404,1612.859,876.888,387.562,1581.31,869.711,388.124,1597.7,849.975,300.78,1503.222,747.47,87.414,1495.508,747.278,57.844,1507.738,780.254,54.848,1057.74,660.082,97.166,1043.95,622.973,315.725,1434.226,616.815,443.727,1792.762,789.668,55.938,1562.729,796.609,95.706,1636.087,864.304,534.015,
1338.2,694.331,1059.054,1324.865,722.702,1065.212,1302.381,739.063,988.446,1303.448,712.792,977.061,1472.57,561.323,664.635,1535.397,578.891,676.002,1513.529,583.052,586.932,1489.175,572.333,597.136,1303.483,589.271,413.781,1328.333,588.183,384.0,1335.671,606.178,358.674,1246.962,597.605,373.73,1020.489,662.527,376.928,984.266,668.92,375.657,985.502,634.812,358.484,1559.964,921.01,726.858,1520.985,926.405,722.812,1553.328,908.359,637.282,1572.517,912.427,659.93,1643.778,857.993,374.094,1611.583,876.767,387.108,1580.033,869.882,388.432,1594.287,850.36,300.55,1496.068,747.385,87.933,1487.759,747.111,58.546,1500.186,780.36,55.458,1062.029,657.509,98.301,1049.425,622.401,317.191,1440.019,616.393,442.178,1785.391,789.543,54.609,1555.729,796.582,95.864,1638.098,863.782,533.75,
1337.93,693.545,1056.489,1324.471,721.812,1062.761,1301.823,738.362,986.112,1303.072,712.065,974.614,1475.326,561.151,663.287,1538.033,578.583,675.367,1517.271,582.662,586.062,1492.736,572.065,595.919,1309.676,588.755,413.049,1334.277,587.658,383.025,1341.442,605.645,357.679,1252.858,597.066,373.434,1026.355,662.763,378.059,990.051,668.662,376.818,991.21,634.964,359.82,1559.351,921.201,726.437,1520.41,926.637,722.257,1553.053,909.134,636.747,1572.174,913.04,659.497,1641.726,858.194,372.786,1609.887,877.019,386.593,1578.349,870.348,388.611,1590.599,851.105,300.316,1488.744,747.156,88.384,1480.281,746.918,58.865,1492.634,780.238,55.844,1066.809,654.977,99.329,1055.119,621.768,318.489,1445.868,615.898,440.699,1777.93,789.4,53.348,1548.541,796.335,95.952,1639.215,863.525,533.243,
1337.677,692.738,1054.074,1324.088,720.971,1060.439,1301.555,737.644,983.692,1302.742,711.354,972.207,1478.11,560.962,662.04,1540.705,578.405,674.964,1521.035,581.977,585.309,1496.408,571.767,594.959,1315.959,588.336,412.312,1340.426,587.166,382.156,1347.395,605.142,356.686,1258.887,596.575,373.124,1032.32,662.897,378.938,995.983,668.534,377.731,997.251,634.688,361.087,1558.498,921.329,725.811,1519.527,926.729,721.632,1552.36,909.892,636.05,1571.418,913.628,658.863,1639.352,858.827,371.425,1607.781,877.622,385.906,1576.3,870.907,388.493,1586.768,851.761,299.947,1481.49,747.062,88.666,1472.783,747.062,59.503,1484.947,780.167,56.227,1072.05,652.489,100.209,1061.005,621.134,319.695,1451.908,615.456,439.242,1770.291,789.303,52.15,1541.283,796.297,96.079,1639.313,863.675,532.401,
1337.41,692.019,1051.74,1323.748,720.165,1058.108,1301.143,737.015,981.439,1302.393,710.734,969.893,1480.971,560.829,660.866,1543.163,578.676,674.573,1525.052,581.706,584.764,1500.232,571.47,594.061,1322.395,587.821,411.701,1346.633,586.71,381.321,1353.471,604.624,355.804,1265.068,596.05,372.884,1038.372,662.897,379.551,1001.99,668.445,378.442,1003.428,634.422,362.093,1557.436,921.372,724.949,1518.47,926.748,720.823,1551.343,910.354,635.191,1570.368,913.961,657.998,1636.756,859.662,369.889,1605.26,878.196,384.917,1573.923,871.286,388.144,1582.967,851.997,299.398,1473.842,746.984,89.135,1465.185,746.957,59.826,1477.268,780.109,56.562,1077.779,650.017,100.913,1067.096,620.363,320.676,1458.101,615.081,437.881,1762.738,789.412,51.067,1533.959,796.287,96.148,1638.434,864.254,531.082,
1337.137,691.401,1049.43,1323.428,719.511,1055.921,1300.608,736.351,979.307,1302.003,710.182,967.71,1483.918,560.764,659.768,1545.825,578.592,674.433,1529.615,582.056,584.315,1504.168,571.245,593.266,1328.988,587.346,411.097,1353.006,586.322,380.56,1359.729,604.149,354.915,1271.385,595.615,372.535,1044.533,663.004,380.033,1008.106,668.4,378.8,1009.703,634.202,362.792,1556.249,921.558,723.812,1517.26,926.86,719.692,1550.15,910.501,634.069,1569.14,914.127,656.871,1633.955,860.48,368.112,1602.403,878.544,383.658,1571.238,871.054,387.416,1579.13,851.8,298.536,1466.393,747.261,89.473,1457.512,746.864,60.247,1469.546,779.991,56.824,1083.946,647.616,101.429,1073.38,620.152,321.409,1464.402,614.787,436.566,1754.975,789.425,50.066,1526.557,796.278,96.191,1636.689,865.153,529.299,
1336.863,690.829,1047.347,1323.072,718.884,1053.829,1300.235,735.906,977.27,1301.623,709.732,965.613,1486.94,560.59,658.748,1548.497,578.529,674.421,1533.729,581.356,584.015,1508.02,571.286,592.737,1335.638,586.918,410.486,1359.471,585.955,379.842,1366.161,603.78,354.16,1277.829,595.282,372.14,1050.743,663.071,380.211,1014.288,668.089,378.941,1016.078,634.003,363.188,1554.995,921.856,722.419,1515.989,926.972,718.368,1548.766,910.638,632.708,1567.815,914.356,655.468,1630.914,860.885,366.173,1599.349,878.573,382.158,1568.335,870.741,386.345,1575.208,851.645,297.33,1458.904,747.112,89.725,1449.819,746.795,60.52,1461.737,779.967,57.223,1090.503,645.136,101.779,1079.783,619.763,322.018,1470.76,614.456,435.383,1747.195,789.518,49.075,1519.113,796.234,96.265,1634.099,866.176,527.158,
1336.56,690.428,1045.296,1322.715,718.418,1051.858,1299.909,735.552,975.344,1301.293,709.356,963.626,1490.072,560.399,657.793,1551.279,578.504,674.378,1537.784,580.659,583.839,1512.132,570.968,592.148,1342.319,586.57,409.942,1366.084,585.623,379.206,1372.684,603.448,353.419,1284.406,594.999,371.772,1057.04,663.166,380.211,1020.601,668.128,378.786,1022.492,633.824,363.326,1553.775,922.186,720.886,1514.748,927.186,716.926,1547.348,910.877,631.203,1566.439,914.697,653.893,1627.567,860.826,364.128,1596.175,878.573,380.448,1565.164,870.705,384.937,1571.106,851.628,295.849,1451.304,746.875,89.999,1442.073,746.663,60.838,1453.942,779.753,57.444,1097.533,642.783,102.004,1086.363,619.252,322.415,1477.218,614.223,434.272,1739.333,789.556,48.288,1511.63,796.148,96.386,1631.166,867.183,524.668,
1336.144,690.052,1043.449,1322.383,718.064,1050.085,1299.465,735.249,973.578,1300.895,709.075,961.806,1493.269,560.153,656.909,1554.132,578.541,674.444,1542.088,580.42,583.682,1516.324,570.698,591.588,1349.097,586.193,409.458,1372.83,585.342,378.603,1379.327,603.105,352.749,1291.105,594.7,371.335,1063.382,663.131,379.978,1026.925,668.08,378.393,1028.969,633.55,363.274,1552.667,922.539,719.176,1513.592,927.382,715.458,1545.997,911.144,629.577,1565.085,914.935,652.191,1623.865,860.666,361.955,1592.742,878.718,378.427,1561.776,870.934,383.258,1566.796,851.57,294.178,1443.664,746.62,90.225,1434.278,746.447,61.117,1446.1,779.614,57.817,1104.966,640.601,102.146,1093.012,618.88,322.631,1483.78,614.068,433.313,1731.432,789.509,47.608,1504.058,796.003,96.499,1627.976,867.925,522.07,
1335.766,689.784,1041.813,1322.036,717.847,1048.432,1299.044,735.106,971.967,1300.422,709.021,960.214,1496.565,559.922,656.12,1556.994,578.563,674.691,1546.38,580.171,583.619,1520.564,570.325,591.15,1355.91,585.769,409.013,1379.659,585.11,378.066,1386.135,602.843,352.195,1297.906,594.382,370.887,1069.768,663.072,379.512,1033.321,667.767,377.793,1035.539,633.305,362.871,1551.628,922.799,717.426,1512.53,927.573,713.963,1544.398,911.347,627.868,1563.599,915.211,650.338,1619.951,860.741,359.626,1588.986,878.896,376.292,1558.173,871.062,381.433,1562.332,851.28,292.423,1435.972,746.347,90.486,1426.47,746.245,61.423,1438.225,779.401,58.109,1112.709,638.371,102.167,1099.805,618.498,322.643,1490.396,613.931,432.471,1723.492,789.433,46.914,1496.472,795.871,96.618,1624.798,868.835,519.204,
1335.378,689.691,1040.3,1321.647,717.709,1046.988,1298.726,735.165,970.52,1300.009,708.997,958.726,1499.893,559.599,655.43,1559.916,578.569,674.986,1550.674,580.085,583.764,1524.891,569.936,590.838,1362.831,585.502,408.6,1386.553,584.866,377.567,1393.012,602.605,351.688,1304.791,594.071,370.412,1076.179,663.107,378.888,1039.723,667.603,376.789,1042.135,633.054,362.244,1550.677,923.108,715.564,1511.528,927.781,712.405,1542.457,910.731,625.969,1562.085,915.18,648.321,1615.903,860.926,357.226,1585.033,879.103,374.129,1554.284,871.17,379.551,1557.754,851.006,290.486,1428.297,746.158,90.77,1418.613,746.068,61.713,1430.318,779.26,58.432,1120.845,636.289,101.959,1106.691,618.171,322.374,1497.074,613.822,431.802,1715.554,789.391,46.227,1488.852,795.759,96.696,1621.404,869.409,516.347,
1334.969,689.628,1038.937,1321.237,717.67,1045.649,1298.305,735.253,969.259,1299.609,709.132,957.429,1503.296,559.285,654.888,1562.8,578.661,675.424,1554.992,579.727,583.942,1529.106,569.575,590.718,1369.749,585.248,408.161,1393.499,584.654,377.156,1399.957,602.363,351.272,1311.741,593.736,369.936,1082.586,662.968,377.991,1046.163,667.003,375.711,1048.821,632.713,361.24,1549.664,923.392,713.603,1510.519,928.064,710.757,1540.637,910.915,624.078,1560.475,915.416,646.26,1611.757,861.1,354.787,1581.024,879.005,371.902,1550.099,871.261,377.816,1552.934,850.695,288.734,1420.597,745.928,91.085,1410.793,745.91,62.094,1422.441,779.098,58.747,1129.373,634.392,101.579,1113.705,617.781,321.969,1503.8,613.758,431.325,1707.582,789.412,45.492,1481.216,795.625,96.783,1618.041,869.751,513.425,
1334.482,689.653,1037.799,1320.87,717.736,1044.568,1297.926,735.484,968.176,1299.146,709.329,956.316,1506.746,558.938,654.487,1565.692,578.785,676.02,1559.638,580.124,584.293,1533.951,569.651,590.774,1376.709,585.026,407.774,1400.508,584.493,376.836,1407.004,602.188,350.927,1318.747,593.42,369.454,1089.085,662.858,376.83,1052.68,666.837,374.273,1055.51,632.399,360.066,1548.649,923.71,711.521,1509.471,928.333,709.083,1538.722,911.078,622.15,1558.794,915.632,644.09,1607.59,861.2,352.439,1576.9,879.021,369.906,1546.098,871.028,376.2,1548.011,850.498,287.047,1412.92,745.773,91.383,1402.915,745.777,62.478,1414.541,778.978,59.122,1138.273,632.633,100.932,1120.792,617.386,321.308,1510.507,613.69,431.066,1699.598,789.411,44.794,1473.569,795.446,96.899,1614.743,870.06,510.57,
1334.12,689.76,1036.804,1320.525,717.84,1043.611,1297.553,735.751,967.29,1298.734,709.624,955.399,1510.24,558.629,654.261,1568.425,578.873,676.717,1564.158,580.299,584.794,1538.44,569.436,590.926,1383.812,584.716,407.559,1407.507,584.301,376.58,1414.088,602.013,350.716,1325.755,593.118,368.939,1095.588,662.778,375.502,1059.203,666.54,372.549,1062.21,631.77,358.59,1547.573,923.931,709.419,1508.393,928.559,707.344,1536.755,911.231,620.121,1557.074,915.813,641.89,1603.243,861.289,350.192,1572.778,879.108,367.969,1542.011,871.06,374.58,1542.972,850.418,285.472,1405.155,745.627,91.748,1395.069,745.647,62.842,1406.625,778.859,59.5,1147.393,631.003,100.201,1127.945,617.036,320.455,1517.163,613.617,431.038,1691.568,789.464,44.146,1465.807,795.214,97.025,1611.486,870.302,507.782,
1333.704,689.946,1036.014,1320.194,718.006,1042.855,1297.194,736.07,966.574,1298.285,709.998,954.645,1513.718,558.326,654.155,1571.461,579.158,677.572,1568.616,580.155,585.547,1542.817,569.07,591.3,1390.731,584.468,407.307,1414.558,584.138,376.394,1421.192,601.899,350.614,1332.781,592.844,368.492,1102.131,662.565,373.889,1065.737,666.203,370.579,1069.019,631.582,356.897,1546.482,924.099,707.287,1507.268,928.779,705.614,1534.688,911.319,618.106,1555.281,915.952,639.633,1598.7,861.576,348.157,1568.541,879.358,366.126,1537.812,871.318,373.094,1537.825,850.377,284.044,1397.429,745.47,92.097,1387.166,745.537,63.268,1398.683,778.736,59.871,1156.847,629.563,99.304,1135.219,616.599,319.376,1524.191,613.75,431.243,1683.531,789.452,43.458,1458.043,795.02,97.187,1608.346,870.527,505.065,
1333.272,690.132,1035.371,1319.857,718.206,1042.295,1296.737,736.419,966.12,1297.857,710.416,954.064,1517.179,558.049,654.276,1574.657,579.512,678.502,1572.976,580.06,586.446,1547.172,568.752,591.893,1397.606,584.3,407.128,1421.561,583.996,376.364,1428.363,601.763,350.586,1339.834,592.601,368.032,1108.682,662.381,372.088,1072.292,665.851,368.368,1075.831,631.235,354.85,1545.309,924.219,705.18,1506.092,928.919,703.915,1532.602,911.444,616.132,1553.425,916.063,637.438,1594.085,861.677,346.261,1564.157,879.573,364.512,1533.51,871.603,371.792,1532.544,850.387,282.843,1389.648,745.335,92.503,1379.244,745.402,63.719,1390.732,778.65,60.292,1166.533,628.223,98.273,1142.512,616.164,318.105,1530.919,613.748,431.623,1675.463,789.494,42.812,1450.246,794.864,97.366,1605.33,870.734,502.521,
1332.927,690.33,1034.886,1319.545,718.408,1041.914,1296.424,736.882,965.762,1297.409,710.834,953.686,1520.578,557.832,654.646,1577.525,579.674,679.766,1577.326,580.071,587.637,1551.467,568.527,592.622,1404.411,584.181,407.044,1428.591,583.854,376.411,1435.463,601.59,350.756,1346.857,592.364,367.613,1115.244,662.085,370.053,1078.864,665.422,365.882,1082.716,630.786,352.548,1543.997,924.335,703.163,1504.779,929.076,702.262,1530.413,911.607,614.232,1551.444,916.208,635.336,1589.343,861.844,344.564,1559.633,879.823,363.109,1529.057,871.874,370.693,1527.142,850.479,281.813,1381.854,745.314,92.95,1371.322,745.354,64.248,1382.767,778.571,60.697,1176.524,627.096,97.103,1149.894,615.789,316.56,1537.679,613.773,432.346,1667.375,789.446,42.212,1442.443,794.782,97.534,1602.355,870.958,500.179,
1332.627,690.579,1034.539,1319.198,718.628,1041.656,1296.078,737.319,965.548,1296.946,711.251,953.45,1523.947,557.685,655.257,1580.358,579.899,681.251,1581.569,580.188,589.034,1555.61,568.467,593.514,1411.195,584.036,407.07,1435.585,583.776,376.63,1442.582,601.626,350.961,1353.935,592.148,367.269,1121.828,661.799,367.805,1085.494,664.954,363.106,1089.643,630.237,349.913,1542.534,924.49,701.298,1503.332,929.349,700.713,1528.177,911.841,612.459,1549.387,916.389,633.385,1584.488,862.043,343.028,1554.985,880.028,361.894,1524.498,872.06,369.794,1521.648,850.638,280.947,1373.987,745.295,93.437,1363.347,745.338,64.754,1374.768,778.54,61.204,1186.752,626.161,95.75,1157.321,615.111,314.906,1544.315,613.786,433.183,1659.252,789.49,41.695,1434.588,794.738,97.758,1599.45,871.137,498.028,
1332.207,690.798,1034.376,1318.867,718.89,1041.546,1295.598,737.643,965.528,1296.543,711.677,953.314,1527.198,557.527,656.075,1583.337,580.156,682.778,1585.621,580.283,590.475,1559.936,568.593,594.832,1417.935,583.918,407.196,1442.57,583.679,376.952,1449.721,601.419,351.3,1360.941,591.961,366.944,1128.4,661.246,365.255,1092.093,664.439,360.166,1096.597,629.71,347.034,1540.87,924.701,699.646,1501.666,929.562,699.441,1525.761,912.073,610.938,1547.195,916.611,631.699,1579.577,862.294,341.597,1550.266,880.288,360.76,1519.881,872.24,369.018,1516.063,850.807,280.227,1366.138,745.305,93.898,1355.368,745.327,65.256,1366.746,778.58,61.675,1197.192,625.337,94.246,1164.819,614.957,312.958,1550.847,613.814,434.373,1651.11,789.493,41.217,1426.744,794.807,98.025,1596.553,871.207,496.241,
